type priority daystoresolve
bug 1 25.98121527775463
bug 1 41.5013078703588
bug 2 10.915277777743055
bug 2 1.4215740740856482
bug 2 69.88954861111111
bug 2 2.726226851886574
bug 2 17.677893518483796
bug 3 0.009421296296296296
bug 3 271.565335648125
bug 3 55.74916666665509
bug 3 6.99625
improvement 3 16.878645833368054
bug 3 31.27152777773148
bug 3 1.9129282406828703
bug 3 2.2986574074305555
bug 3 6.45131944443287
improvement 3 23.758495370405093
bug 3 26.85679398146991
bug 3 0.019074074074074073
bug 3 0.15136574074074075
bug 3 7.882824074085648
bug 3 5.347592592569444
bug 3 8.273067129652778
bug 3 13.375578703703704
bug 3 0.8635300926041666
improvement 3 2.973229166701389
bug 3 1.9976851852083333
bug 3 5.984212962951389
bug 3 4.030173611076389
bug 3 1.2720601851967592
bug 3 14.00767361111111
bug 3 0.9494791666782406
bug 3 4.805775462939815
bug 3 90.73958333333333
bug 3 63.028506944444445
bug 4 12.64521990738426
bug 4 20.573877314814816
bug 5 3.919328703668981
bug 2 16.073634259282407
bug 2 9.609803240763888
bug 3 5.912847222210648
bug 3 2.318113425960648
bug 3 2.877002314756944
bug 3 7.138460648148148
bug 3 1.3031944444560184
bug 3 87.05640046299769
newfeature 3 1.5482523148379628
bug 3 4.841041666643519
bug 3 0.851006944375
improvement 3 7.614305555555555
bug 3 20.19057870369213
bug 3 20.186018518506945
bug 3 8.20447916667824
bug 3 34.04957175924769
bug 3 22.32143518519676
bug 3 18.102326388854166
improvement 3 3.8356597221874997
bug 3 9.323611111053241
bug 3 12.385115740729166
task 3 1.1297222222337961
bug 3 6.233287037106482
task 3 18.299131944490743
bug 3 6.383599537025463
bug 3 37.040104166689815
bug 3 133.62012731481482
bug 3 0.4293634259259259
bug 3 23.091018518460647
bug 3 37.188726851875
bug 3 2.970648148101852
bug 3 3.189618055520833
bug 3 19.136273148125
bug 3 0.37002314807870373
bug 3 107.84403935188658
bug 4 735.2736458333334
bug 4 48.095902777766206
bug 4 123.13406249996527
bug 4 3.3095254629282405
bug 4 7.978287037048611
bug 2 13.178009259247686
bug 3 76.3058449074074
bug 3 1.0432870369675926
bug 3 0.2712615740740741
bug 3 357.8095833333449
bug 3 21.1284375
bug 3 0.5721180555671296
bug 3 29.399039351793984
bug 3 38.145439814768515
bug 3 0.22055555555555556
bug 3 55.74916666665509
improvement 3 55.93925925925926
bug 3 11.840694444421295
bug 3 46.31393518515046
bug 3 1.847500000023148
bug 3 2.400185185208333
bug 3 0.9086574074189814
bug 3 0.6442592592708334
bug 3 5.010104166643519
bug 3 0.7516550926041666
improvement 3 0.2037962962962963
bug 3 3.448958333368056
bug 3 158.84137731479166
bug 4 245.84782407408562
bug 4 103.29320601849537
bug 4 6.737210648136574
bug 5 0.10640046296296296
bug 2 2.6786805555787034
bug 2 5.921122685173611
bug 2 3.3478009258796297
bug 2 902.1257986110995
improvement 3 1.2177314814930555
bug 3 3.885682870335648
bug 3 6.004317129618055
improvement 3 0.01837962962962963
bug 3 2.118182870393518
bug 3 1.908252314826389
bug 3 0.00125
bug 3 0.373912037037037
bug 3 14.083865740740741
question 3 24.206365740694444
bug 3 0.018622685185185187
bug 3 12.928657407395834
bug 3 118.15353009258102
bug 3 10.21314814818287
bug 3 3.0342939815162038
bug 3 111.88211805555555
bug 3 22.265150462974535
newfeature 3 189.24939814814815
bug 4 6.008657407395833
task 4 2.0149537037268517
bug 4 17.99317129634259
bug 2 2.1668981481712963
improvement 2 30.921006944467592
bug 2 67.69098379626158
bug 3 0.12828703703703703
improvement 3 14.961157407418982
bug 3 15.954120370393518
bug 3 2.9859606481018517
bug 3 428.02218750001157
bug 3 76.97438657407407
bug 3 16.148969907430555
improvement 3 452.6936458332986
bug 3 215.12192129627314
bug 1 2.803333333287037
bug 2 4.942800925902778
bug 3 8.383946759282408
improvement 3 4.844432870347222
bug 3 130.37046296292823
bug 2 11.139282407372685
bug 3 115.63605324069445
bug 3 3.7817824074537034
bug 3 24.013703703657406
bug 1 3.2913310184722224
bug 1 25.98121527775463
bug 1 0.1957523148148148
bug 1 41.5013078703588
bug 2 0.054108796296296294
bug 2 10.915277777743055
bug 2 1.4215740740856482
bug 2 69.88954861111111
bug 2 0.7491666666666666
bug 2 2.726226851886574
bug 2 17.677893518483796
improvement 2 107.62603009261575
bug 3 0.009421296296296296
improvement 3 513.0685069444676
bug 3 168.7933449074074
newfeature 3 220.92908564811344
improvement 3 231.10914351851852
improvement 3 196.09386574074074
improvement 3 219.0514120370602
improvement 3 329.04693287037037
bug 3 339.12958333336803
improvement 3 326.08590277774306
bug 3 271.565335648125
bug 3 245.9247453703009
bug 3 245.92407407407407
bug 3 245.92548611104166
bug 3 272.0110532407292
bug 3 0.02502314814814815
bug 3 0.040358796296296295
bug 3 0.851006944375
bug 3 3.9073263888541665
bug 3 0.008599537037037037
improvement 3 3.8356597221874997
task 3 0.804444444375
task 3 1.1297222222337961
bug 3 2.9260879629166667
bug 3 2.9462268518055557
bug 3 0.13083333333333333
bug 3 462.1915393518519
bug 3 578.764178240787
improvement 3 723.3149652778009
improvement 3 728.0215625
bug 3 6.99625
improvement 3 16.878645833368054
bug 3 0.5048032407523149
bug 3 3.3276967592245366
bug 3 3.070636574027778
bug 3 31.27152777773148
bug 3 60.99976851849537
bug 3 14.023935185185184
bug 3 1.9129282406828703
bug 3 0.06284722222222222
bug 3 1.135625000011574
improvement 3 33.06920138886574
bug 3 4.0403587962615735
bug 3 6.447835648148148
bug 3 37.040104166689815
bug 3 2.2986574074305555
bug 3 133.62012731481482
bug 3 9.741851851805555
bug 3 5.017129629606481
bug 3 7.8973611111111115
bug 3 8.234548611122685
bug 3 23.864942129583333
bug 3 1.1378935185416668
improvement 3 23.758495370405093
bug 3 22.208159722233795
bug 3 26.85679398146991
bug 3 0.4293634259259259
bug 3 0.019074074074074073
bug 3 0.4390509259375
bug 3 0.15136574074074075
bug 3 0.1382986111111111
bug 3 23.091018518460647
bug 3 0.12736111111111112
bug 3 7.882824074085648
bug 3 0.13972222222222222
bug 3 8.18285879630787
bug 3 5.347592592569444
bug 3 2.970648148101852
bug 3 8.273067129652778
improvement 3 0.01962962962962963
bug 3 13.375578703703704
bug 3 0.8635300926041666
bug 3 17.95542824070602
bug 3 8.35055555556713
bug 3 3.448958333368056
bug 3 1.301666666689815
improvement 3 2.973229166701389
bug 3 1.9976851852083333
bug 3 3.036041666620371
bug 3 5.984212962951389
bug 3 4.030173611076389
bug 3 3.189618055520833
bug 3 1.2720601851967592
subtask 3 10.18172453707176
bug 3 19.136273148125
bug 3 34.506238425914354
bug 3 0.24667824074074074
bug 3 0.37002314807870373
bug 3 13.008009259247686
bug 3 6.149606481469907
task 3 28.912418981493055
bug 3 0.9494791666782406
bug 3 4.805775462939815
improvement 3 123.23388888885415
bug 3 90.73958333333333
bug 3 91.52195601853009
bug 3 107.84403935188658
improvement 3 59.85795138885417
bug 3 63.028506944444445
improvement 3 91.50503472222222
bug 3 124.06956018524305
improvement 3 132.23900462961805
newfeature 4 205.7496412037384
bug 4 0.21291666666666667
improvement 4 4.964780092569444
bug 4 1.9700231481712962
newfeature 4 330.73469907408565
improvement 4 589.6291666666898
bug 4 715.3504976851158
bug 4 735.2736458333334
bug 4 12.64521990738426
improvement 4 21.04511574074074
bug 4 59.146064814768515
bug 4 20.573877314814816
bug 4 48.095902777766206
bug 4 18.498842592569446
bug 4 22.820196759282407
bug 4 3.3095254629282405
bug 4 7.978287037048611
bug 4 5.918692129618056
newfeature 4 22.632696759270832
bug 4 18.294398148194446
improvement 4 68.95837962961805
improvement 4 135.10000000002316
bug 5 5.791180555543981
bug 5 0.07922453703703704
bug 5 53.102511574039355
bug 5 0.36167824074074073
bug 5 5.1570254629398145
improvement 5 5.089062499976852
bug 5 3.919328703668981
task 5 6.050219907395833
improvement 2 0.16118055555555555
bug 2 16.073634259282407
improvement 2 24.83443287033565
bug 2 9.609803240763888
bug 2 550.032465277824
improvement 3 55.93584490740741
bug 3 1.7684143518749997
bug 3 3.884479166631944
bug 3 3.063912036990741
bug 3 3.0364930555092595
bug 3 0.13980324074074074
subtask 3 4.8185300925694445
bug 3 0.9538888888194444
bug 3 1.0432870369675926
bug 3 0.010787037037037038
bug 3 0.009571759259259259
bug 3 10.991435185150463
bug 3 5.912847222210648
newfeature 3 314.90127314814816
bug 3 309.2099652778009
bug 3 2.318113425960648
bug 3 10.031168981516204
bug 3 4.114768518564815
bug 3 0.5721180555671296
bug 3 2.877002314756944
improvement 3 9.883749999953704
bug 3 1.8521412037268516
bug 3 7.138460648148148
task 3 6.743148148148149
bug 3 1.3031944444560184
newfeature 3 1.5482523148379628
bug 3 1.9160995369791665
bug 3 5.936747685173611
bug 3 29.399039351793984
bug 3 2.100069444386574
newfeature 3 31.416736111064814
bug 3 4.841041666643519
bug 3 22.69134259261574
bug 3 0.22055555555555556
bug 3 0.9877546296412036
bug 3 0.30679398149305553
bug 3 0.32511574074074073
task 3 0.022152777777777778
improvement 3 7.614305555555555
bug 3 20.19057870369213
bug 3 20.186018518506945
task 3 0.032337962962962964
newfeature 3 6.742511574074074
bug 3 6.1119907407291665
bug 3 8.20447916667824
bug 3 34.04957175924769
bug 3 8.987847222245371
bug 3 6.908761574074074
bug 3 0.09824074074074074
bug 3 0.8288773148263888
bug 3 0.017916666666666668
bug 3 0.8849189814930555
bug 3 22.32143518519676
bug 3 18.102326388854166
improvement 3 5.440856481458333
task 3 8.291539351863426
improvement 3 35.332962962974534
bug 3 2.4820370369907407
bug 3 11.840694444421295
bug 3 9.323611111053241
bug 3 0.02048611111111111
bug 3 12.385115740729166
task 3 6.0659490740625
bug 3 37.84729166668981
improvement 3 15.40081018519676
newfeature 3 3.6710879629976856
bug 3 6.974479166666667
bug 3 0.16633101851851853
improvement 3 1.1087037037152776
bug 3 0.7972106481597221
bug 3 20.86695601851852
task 3 0.036041666666666666
bug 3 6.233287037106482
bug 3 0.055011574074074074
task 3 18.299131944490743
task 3 6.2365046296180555
bug 3 6.383599537025463
task 3 14.873263888900462
bug 3 426.2070370370255
improvement 3 462.1978356481597
improvement 3 670.8348263888773
improvement 3 75.15358796293982
newfeature 3 196.92447916666666
bug 3 65.87503472225694
bug 3 118.15353009258102
improvement 3 0.00042824074074074075
bug 3 47.20603009256944
subtask 3 39.05361111107639
subtask 3 57.207245370393515
bug 3 37.188726851875
subtask 3 29.30820601853009
bug 3 22.265150462974535
subtask 3 32.11045138893518
subtask 3 45.273368055590275
subtask 3 45.256608796331015
subtask 3 45.25694444447917
subtask 3 45.280787037071754
subtask 3 44.360532407430554
bug 3 51.01126157409722
task 3 62.32863425925926
bug 3 96.70873842591435
improvement 3 119.94751157408565
improvement 3 200.23195601857637
newfeature 4 8.125983796307871
improvement 4 7.22035879630787
newfeature 4 8.114768518530093
improvement 4 0.9283333333449073
bug 4 53.10105324070602
improvement 4 106.98424768520835
improvement 5 13.071388888877316
improvement 5 2.852199074027778
bug 1 1.1105324074189813
bug 1 69.00373842591435
bug 2 14.083217592592593
subtask 2 45.1489814815162
bug 2 8.098090277789352
bug 2 35.149606481481484
bug 2 3.3478009258796297
task 2 60.82864583331019
bug 2 0.09887731481481482
bug 2 74.3570370370139
bug 3 76.3058449074074
improvement 3 0.01685185185185185
bug 3 3.1864814814351856
improvement 3 294.01395833333333
bug 3 259.2187384258565
improvement 3 289.02763888891207
bug 3 0.010914351851851852
bug 3 5.900740740729167
improvement 3 12.689791666643519
improvement 3 3.9311111111574073
bug 3 0.4251273148263889
task 3 24.045486111145834
bug 3 39.44013888886574
bug 3 0.9257638889004629
bug 3 3.7271990740277783
newfeature 3 38.85369212959491
task 3 0.02172453703703704
bug 3 8.708923611122685
bug 3 36.67484953704861
bug 3 23.32047453707176
improvement 3 31.193182870416667
subtask 3 24.82910879634259
bug 3 41.170624999988426
bug 3 0.013368055555555555
bug 3 11.671805555520834
newfeature 3 4.897835648125
task 3 7.860486111122685
newfeature 3 19.852118055543983
bug 3 19.725729166655093
bug 3 0.6769560185300926
bug 3 36.62491898150463
bug 3 6.841782407407408
improvement 3 14.06380787037037
bug 3 39.90422453701389
bug 3 6.700162037025463
bug 3 9.356400462916666
task 3 2.83666666662037
bug 3 0.2712615740740741
subtask 3 4.2251388888541666
bug 3 16.148969907430555
bug 3 22.80503472224537
bug 3 23.27025462965278
bug 3 37.51262731484953
bug 3 423.4634143518171
improvement 3 393.9525578703935
bug 3 357.8095833333449
bug 3 342.11008101851854
bug 3 315.3118055555671
bug 3 319.7147569444908
improvement 3 322.6431597222222
bug 3 344.0167129629745
improvement 3 330.0707754629745
bug 3 21.1284375
subtask 3 47.761331018506944
task 3 58.519733796319436
bug 3 38.145439814768515
subtask 3 47.0812268518287
bug 3 18.247743055520832
bug 3 57.74192129630787
bug 3 21.834155092604167
bug 3 55.03302083332176
bug 3 25.049282407453703
bug 3 55.74916666665509
improvement 3 55.93925925925926
bug 3 27.287233796296295
improvement 3 45.74005787033565
bug 3 46.31393518515046
bug 3 37.455069444479165
improvement 3 23.336932870393518
bug 3 16.944641203657408
improvement 3 559.1702662036921
newfeature 3 578.8824189814584
newfeature 3 629.729212962963
bug 3 755.0477314814699
improvement 3 798.6679513889004
improvement 3 835.1386226852082
improvement 3 837.761678240787
bug 3 105.86281250001157
task 3 114.02949074076389
bug 3 130.81291666663193
bug 3 124.61335648145833
bug 3 148.99245370372685
question 3 141.00548611112268
newfeature 3 140.04517361111112
improvement 3 0.1854513888888889
bug 3 0.20100694444444445
bug 3 70.06552083333334
bug 3 0.056261574074074075
improvement 3 0.15981481481481483
improvement 3 12.22769675923611
bug 3 14.102152777789351
bug 3 2.400185185208333
task 3 10.017754629664353
bug 3 0.6442592592708334
bug 3 4.538773148125
bug 3 6.051006944432871
subtask 3 19.783796296284724
bug 3 0.26460648148148147
bug 3 0.09688657407407407
bug 3 0.09756944444444444
task 3 6.056701388877315
bug 3 0.08304398148148148
bug 3 3.582835648101852
bug 3 0.1800115740740741
bug 3 0.014525462962962962
improvement 3 4.8771990740509255
bug 3 3.963865740706018
bug 3 4.1347222221874995
bug 3 0.4319097222337963
bug 3 1.9945601852083332
bug 3 13.754537037025463
bug 3 0.6472222222337963
bug 3 2.6754629629050926
improvement 3 0.2037962962962963
bug 3 10.916828703668982
bug 3 0.8885185185300926
bug 3 0.5288425925231481
task 3 0.6212384259259259
bug 3 1.7602662037152779
bug 3 0.0024074074074074076
bug 3 3.7201041666319443
subtask 3 2.0791666666898148
bug 3 4.324942129675925
bug 3 111.88211805555555
improvement 3 98.1844675925926
bug 3 81.17716435181713
bug 3 138.76953703702546
improvement 3 79.80384259254629
improvement 3 88.62975694440972
task 3 64.00336805556714
improvement 3 93.26420138891203
bug 3 63.32709490740741
subtask 3 93.15151620372684
subtask 3 88.19100694449074
subtask 3 65.80583333336806
subtask 3 93.15696759261573
subtask 3 88.36297453708333
subtask 3 87.31336805559027
bug 3 102.96533564812499
bug 3 158.84137731479166
bug 3 179.954398148125
improvement 3 174.87633101851853
improvement 3 174.87262731481482
bug 3 223.98743055555556
newfeature 3 176.9994791666088
bug 3 202.26438657407408
bug 3 132.00440972221065
improvement 3 147.22420138890047
bug 3 147.22855324075232
improvement 3 171.9672569444097
newfeature 3 174.11291666665508
bug 3 158.93350694442128
task 3 139.98546296296297
bug 3 216.70200231480325
bug 3 227.24332175922456
improvement 3 241.49537037033565
improvement 3 241.56324074070602
newfeature 3 1173.9079745370138
newfeature 4 6.088009259247685
bug 4 245.84782407408562
improvement 4 286.8072337962847
bug 4 33.95309027776621
bug 4 29.99386574076389
bug 4 14.138819444444444
bug 4 17.078125000034724
improvement 4 489.11981481480325
improvement 4 76.11790509258101
bug 4 58.16564814809028
improvement 4 22.33743055556713
newfeature 4 978.2135416666551
improvement 4 143.63394675921296
bug 4 123.13406249996527
improvement 4 0.0634837962962963
bug 4 0.5506597222222223
improvement 4 219.17746527780093
task 5 37.409710648182866
bug 5 0.10640046296296296
bug 5 57.51450231475694
improvement 5 143.10660879625001
bug 5 192.85461805552083
improvement 4 0.001238425925925926
bug 3 0.2675578703703704
bug 3 1.148553240763889
bug 3 0.11032407407407407
bug 1 1.0709606481597223
bug 3 0.00461805556712963
bug 3 0.09732638888888889
bug 3 1.8477546296527776
bug 3 5.943472222210648
bug 3 0.23927083333333332
bug 3 2.490625000023148
task 3 0.03248842592592593
bug 3 1.1062152777893517
bug 3 0.13827546296296298
bug 3 1.6162962963194443
bug 3 1.1577199074189815
bug 3 5.0653124999768515
bug 1 0.7710416666782407
bug 3 2.7668287036574073
bug 3 0.9284953703819444
bug 3 0.008055555555555555
bug 3 1.1916203703819443
improvement 3 13.732129629629629
bug 3 1.2341087963194444
improvement 3 1.036111111122685
improvement 3 1.8827546296527775
bug 3 1.1388194444560185
bug 3 0.00866898148148148
bug 2 2.802615740775463
bug 3 0.06104166666666667
bug 3 0.14188657407407407
bug 3 3.0342939815162038
bug 3 0.8331018518634259
bug 5 0.24712962962962962
bug 3 0.00024305555555555555
bug 3 5.939768518506944
bug 3 7.976620370381944
improvement 3 4.974999999976852
improvement 1 13.999143518518519
bug 3 5.010104166643519
bug 3 14.816284722233796
bug 3 4.840277777754629
bug 3 13.232476851851851
bug 2 13.178009259247686
bug 3 10.21314814818287
improvement 3 5.293738425902777
bug 3 6.924884259259259
bug 3 10.945532407453705
bug 3 8.025659722233796
bug 3 17.121331018553242
bug 3 6.78574074074074
bug 3 11.852939814791666
bug 3 14.829976851863426
bug 4 20.018032407395832
bug 3 15.082291666678241
bug 3 11.293564814872685
bug 3 18.99300925923611
bug 4 21.89953703704861
bug 3 41.962800925925926
bug 3 52.14951388892361
bug 3 67.39357638893519
task 3 127.18682870371528
bug 3 177.30094907409722
bug 3 231.99868055556712
bug 2 265.8787615740741
bug 3 369.760555555544
bug 2 902.1257986110995
bug 4 1.0189583333564816
bug 3 1.3498842592708333
bug 3 2.9500347221759258
bug 2 0.20260416666666667
bug 2 0.2048611111111111
bug 3 0.00125
bug 3 0.4338194444444444
bug 3 0.6578819444560186
bug 1 0.13184027778935187
bug 1 1.418564814837963
bug 3 0.07431712962962964
improvement 3 0.01837962962962963
bug 3 0.7598148148263888
bug 3 0.816724537048611
bug 3 0.8981481481597221
bug 2 0.9613078703819443
bug 2 2.106111111134259
bug 3 0.11201388890046296
bug 3 4.908784722199074
bug 3 0.0014930555555555556
bug 2 0.1555208333449074
bug 2 0.19379629630787037
bug 3 0.1304050925925926
bug 3 0.03863425925925926
improvement 4 8.122708333344908
bug 2 8.941041666689815
bug 3 2.120266203726852
bug 3 2.159965277800926
bug 3 2.162557870393518
bug 3 0.07315972222222222
bug 3 2.005636574097222
bug 1 0.8855902777893517
bug 3 9.154722222256945
bug 3 0.06303240740740741
task 3 4.2203009259722215
bug 3 2.310474536990741
bug 2 1.603460648078704
bug 3 2.530243055497685
bug 3 3.00598379625
bug 2 3.0685416666203706
bug 3 0.018622685185185187
bug 3 4.054745370335648
improvement 4 12.266793981458333
bug 3 0.03418981481481481
bug 3 5.9030092592476855
subtask 3 1.485011574085648
bug 3 6.048611111099537
task 4 2.0149537037268517
improvement 3 4.447615740706018
improvement 3 0.4827546296412037
bug 3 12.928657407395834
bug 3 0.06268518518518519
question 3 14.716018518530092
bug 3 12.77518518517361
question 3 15.058807870381944
improvement 3 21.974247685196758
bug 3 14.083865740740741
bug 3 13.159988425914351
task 3 8.66143518519676
task 3 2.7299421296527777
bug 3 8.929756944467593
bug 2 17.062488425960648
bug 3 9.250115740763889
bug 3 9.618831018541666
improvement 3 9.993425925949074
bug 3 16.501620370393518
bug 4 16.826909722175927
bug 4 18.910682870347223
bug 4 18.94141203701389
question 3 24.206365740694444
bug 2 20.50885416665509
bug 3 14.92331018519676
bug 3 26.903796296284725
bug 3 19.012847222199074
bug 2 11.99027777775463
bug 3 20.8221875
bug 3 15.96523148150463
improvement 3 20.083368055543982
bug 3 16.096099537060184
bug 3 17.340405092627314
bug 4 31.87513888885417
bug 3 20.087581018506945
bug 3 28.765520833344905
bug 3 25.205613425891205
bug 1 14.48511574074074
bug 3 25.82598379627315
bug 3 14.887129629641203
task 3 28.023530092592594
bug 4 29.837476851875
bug 3 16.917858796331018
bug 3 31.620474537071757
bug 4 17.99317129634259
bug 4 40.965104166655095
bug 2 56.71268518518519
bug 3 60.335856481458336
task 3 93.84487268521991
subtask 3 113.12413194445602
bug 4 103.29320601849537
bug 3 122.90527777774305
task 3 459.99763888886577
newfeature 3 1224.0581134259144
bug 3 0.11586805555555556
bug 1 2.1209606480902776
bug 3 3.7278935184837962
bug 3 3.7338888888541666
bug 3 0.07706018518518519
bug 3 0.06814814814814815
bug 3 0.15755787037037036
bug 3 0.7768055555555555
bug 3 5.711956018506944
bug 3 3.885682870335648
bug 3 4.975949074050925
bug 2 0.053252314814814815
bug 2 5.038217592569445
bug 3 2.118182870393518
bug 2 4.956064814791667
bug 3 0.06098379629629629
bug 3 2.0809143518749997
bug 3 0.9273842592708332
bug 3 1.240486111122685
bug 3 1.3514699074189813
bug 3 6.727465277766203
bug 3 6.004317129618055
bug 3 0.903275462974537
bug 3 1.2414699074189814
bug 3 2.255601851875
bug 3 3.127708333368056
bug 3 1.908252314826389
bug 3 2.3342013888310182
bug 4 6.008657407395833
bug 3 4.840208333310185
task 3 7.1093981481481485
bug 3 5.368310185162037
bug 3 5.379039351828704
bug 3 0.373912037037037
bug 3 7.226307870370371
improvement 3 5.856111111099537
bug 4 3.4215740740393517
bug 1 13.789155092592592
bug 4 6.189791666666666
improvement 4 15.019212962974537
task 3 13.573368055543982
bug 4 17.037384259224538
improvement 3 17.82233796292824
bug 3 32.28244212960648
task 3 27.60765046295139
task 3 27.60784722221065
task 3 27.608171296284723
task 3 27.608449074062502
task 3 27.608703703692132
task 3 27.609444444432874
task 3 27.609444444432874
task 3 27.610752314803243
task 3 27.611516203692133
task 3 27.612395833321763
bug 4 32.16944444440973
bug 3 32.22403935181713
bug 3 45.85534722226852
bug 3 101.70601851855325
bug 3 108.34660879634258
bug 3 298.2128703703357
bug 4 730.6552430554977
bug 3 3.6021990740277783
task 3 3.7648726851504626
bug 2 0.2730324074074074
bug 5 0.7627314814930555
bug 3 5.823692129618055
task 4 365.329976851875
bug 1 0.7333912037152778
improvement 3 1.9424421296527776
improvement 2 0.14458333333333334
bug 3 0.0024305555555555556
bug 3 11.891122685243056
bug 2 15.071122685196759
bug 3 8.991770833356481
bug 3 5.059050925902778
bug 2 33.5128703703588
improvement 3 14.188449074074073
bug 3 20.949895833333333
bug 4 9.190057870393519
bug 2 9.93916666662037
bug 3 7.0303125
bug 3 57.70581018519676
bug 3 0.9922916666782406
improvement 3 2.131863425960648
bug 3 34.7290162037037
bug 3 41.78237268518519
bug 3 22.042893518530093
improvement 3 120.75928240743056
bug 3 49.78493055556713
bug 5 312.9070254629398
bug 4 186.03424768515046
task 3 355.8966666666551
improvement 3 224.2851736111111
task 3 7.084201388888889
improvement 3 0.7777893518634258
bug 3 2.7670023147685185
bug 3 6.655347222222222
bug 1 0.2660185185300926
bug 3 0.2854861111226852
bug 3 0.33537037038194445
bug 1 0.002037037037037037
improvement 3 0.0719212962962963
bug 2 0.10164351851851852
improvement 3 3.151585648101852
bug 3 0.9130324074189814
bug 3 7.876458333344908
question 4 3.260891203738426
bug 3 3.033344907361111
bug 2 6.073055555543982
bug 3 6.975208333333334
bug 3 10.932557870335648
bug 3 7.838206018530093
bug 3 0.0914699074074074
bug 3 11.99803240738426
bug 3 258.13900462961806
bug 4 0.22820601851851852
bug 4 8.563240740752315
bug 3 5.519317129606481
bug 2 2.6786805555787034
improvement 3 1.2177314814930555
bug 3 2.2720370370601852
improvement 3 2.7977546295833333
bug 3 0.29947916667824076
bug 2 5.921122685173611
improvement 3 13.948645833333334
improvement 4 27.840671296296296
bug 3 11.731817129594907
bug 3 17.002442129664352
improvement 3 179.12339120366897
newfeature 3 189.24939814814815
improvement 3 0.019525462962962963
bug 1 0.9044907407407408
bug 3 0.8789467592708332
bug 3 0.3777199074189815
bug 3 11.018483796261574
bug 2 27.126412037025467
bug 2 67.69098379626158
bug 2 2.1668981481712963
bug 2 5.131006944421296
bug 3 0.001574074074074074
bug 3 0.0010648148148148149
bug 3 0.0078125
bug 3 7.02675925925926
bug 3 2.039895833356481
bug 3 0.12828703703703703
bug 3 0.17561342592592594
bug 4 1.304976851863426
bug 3 0.0032060185185185186
bug 3 9.438263888912036
bug 3 4.116643518483796
bug 3 7.208275462962963
bug 3 5.125185185162037
bug 3 2.9859606481018517
bug 4 0.1025462962962963
bug 3 11.189641203668982
bug 3 0.07265046296296296
bug 3 16.107291666689814
bug 4 0.2646296296296296
bug 3 6.069872685173611
bug 2 1.0841435185300925
bug 3 15.954120370393518
bug 3 10.55774305550926
bug 2 11.139282407372685
bug 3 19.709097222210648
bug 4 12.610497685162036
bug 3 3.9645601851504626
bug 2 22.144143518530093
task 3 52.93841435181713
bug 3 76.97438657407407
subtask 3 117.18370370368055
bug 2 97.91586805555555
bug 3 130.37046296292823
bug 4 143.11480324069444
bug 3 215.12192129627314
improvement 3 452.6936458332986
bug 3 0.7748611111226851
bug 3 0.18547453703703703
bug 4 3.6777662036689813
bug 3 3.683993055520833
bug 3 1.0460532407523147
bug 3 7.030289351851851
bug 3 10.110335648101852
bug 3 0.059409722222222225
bug 2 6.3380671296180555
bug 3 6.8885300925925925
bug 4 10.552268518483796
improvement 3 14.961157407418982
improvement 3 0.0009375
bug 3 1.9074421296527777
bug 3 0.12828703703703703
bug 4 34.24284722221065
bug 3 16.213113425949075
improvement 2 30.921006944467592
bug 3 45.92417824070602
bug 3 44.92847222225694
bug 3 0.4629398148263889
bug 3 6.859953703703703
bug 3 268.19081018520836
bug 3 334.4731018518287
newfeature 4 433.1767476851736
bug 3 428.02218750001157
bug 3 686.813668981493
bug 1 2.803333333287037
improvement 3 4.844432870347222
bug 3 2.0552777778009257
bug 2 3.0563541666203706
bug 3 2.822696759212963
bug 4 0.9882523148263888
bug 2 0.24125
bug 3 0.12085648148148148
bug 3 15.170821759270833
bug 3 0.03785879629629629
bug 4 0.013773148148148149
bug 3 6.027268518506944
bug 3 12.019965277754629
bug 3 0.2298611111111111
bug 2 6.317442129618056
bug 3 5.781446759236111
bug 3 7.186446759270833
bug 2 4.942800925902778
newfeature 3 6.96099537037037
bug 3 2.821064814849537
bug 3 15.611527777800926
bug 3 1.0243287037152777
bug 5 1.0654050926041665
bug 3 0.05950231481481481
bug 3 4.829490740717592
bug 3 21.266886574074075
improvement 3 13.749803240740741
bug 3 0.05887731481481481
task 4 40.13620370368056
improvement 3 0.23072916666666668
bug 3 84.56372685186344
bug 3 97.40622685184027
improvement 3 57.82835648150463
bug 3 81.57706018516204
bug 2 140.16450231481483
bug 3 94.4011921295949
bug 3 77.4059375
bug 4 160.81101851851852
bug 3 244.40650462962964
bug 4 284.0555671295949
bug 4 0.8603587963078703
improvement 3 0.8628356481597221
subtask 3 2.3212268518749997
improvement 3 4.965578703680555
bug 3 8.084236111122685
bug 3 2.8776851851388887
bug 4 5.41482638886574
bug 2 73.97134259263889
bug 3 110.29506944442129
bug 3 54.948263888877314
improvement 3 76.6654050925926
bug 3 62.847997685185184
bug 3 48.05706018517361
bug 3 120.44652777778936
bug 3 168.83504629622686
bug 4 426.00818287035884
task 3 0.20702546296296295
bug 3 2.1391435185416663
bug 3 3.7817824074537034
bug 3 3.761192129594907
bug 3 4.04108796292824
bug 3 5.203217592569445
subtask 3 10.990590277743054
bug 3 14.422962962974538
task 2 3.4531481481134256
bug 3 24.013703703657406
bug 2 0.10101851851851852
bug 3 67.71616898144676
bug 3 8.92384259261574
bug 3 9.133206018541667
bug 3 5.340601851828704
bug 3 115.63605324069445
